PassengerId,Perished,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Embarked_Q,Embarked_S,FamilySize,IsAlone,AgeGroup,FareGroup,Title
361,1.0,3,0,40.0,1,4,27.9,0,False,True,6,0,3,2,0
362,1.0,2,0,29.0,1,0,27.7208,0,False,False,2,0,2,2,0
363,1.0,3,1,45.0,0,1,14.4542,0,False,False,2,0,3,1,1
364,1.0,3,0,35.0,0,0,7.05,0,False,True,1,1,2,0,0
365,1.0,3,0,28.0,1,0,15.5,0,True,False,2,0,2,2,0
366,1.0,3,0,30.0,0,0,7.25,0,False,True,1,1,2,0,0
367,0.0,1,1,60.0,1,0,75.25,1,False,False,2,0,3,3,1
368,0.0,3,1,28.0,0,0,7.2292,0,False,False,1,1,2,0,1
369,0.0,3,1,28.0,0,0,7.75,0,True,False,1,1,2,0,1
370,0.0,1,1,24.0,0,0,69.3,1,False,False,1,1,2,3,1
371,0.0,1,0,25.0,1,0,55.4417,1,False,False,2,0,2,3,0
372,1.0,3,0,18.0,1,0,6.4958,0,False,True,2,0,1,0,0
373,1.0,3,0,19.0,0,0,8.05,0,False,True,1,1,2,1,0
374,1.0,1,0,22.0,0,0,135.6333,0,False,False,1,1,2,3,0
375,1.0,3,1,3.0,3,1,21.075,0,False,True,5,0,0,2,1
376,0.0,1,1,28.0,1,0,82.1708,0,False,False,2,0,2,3,1
377,0.0,3,1,22.0,0,0,7.25,0,False,True,1,1,2,0,1
378,1.0,1,0,27.0,0,2,211.5,1,False,False,3,0,2,3,0
379,1.0,3,0,20.0,0,0,4.0125,0,False,False,1,1,2,0,0
380,1.0,3,0,19.0,0,0,7.775,0,False,True,1,1,2,0,0
381,0.0,1,1,42.0,0,0,227.525,0,False,False,1,1,3,3,1
382,0.0,3,1,1.0,0,2,15.7417,0,False,False,3,0,0,2,1
383,1.0,3,0,32.0,0,0,7.925,0,False,True,1,1,2,1,0
384,0.0,1,1,35.0,1,0,52.0,0,False,True,2,0,2,3,1
385,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
386,1.0,2,0,18.0,0,0,73.5,0,False,True,1,1,1,3,0
387,1.0,3,0,1.0,5,2,46.9,0,False,True,8,0,0,3,2
388,0.0,2,1,36.0,0,0,13.0,0,False,True,1,1,3,1,1
389,1.0,3,0,28.0,0,0,7.7292,0,True,False,1,1,2,0,0
390,0.0,2,1,17.0,0,0,12.0,0,False,False,1,1,1,1,1
391,0.0,1,0,36.0,1,2,120.0,1,False,True,4,0,3,3,0
392,0.0,3,0,21.0,0,0,7.7958,0,False,True,1,1,2,0,0
393,1.0,3,0,28.0,2,0,7.925,0,False,True,3,0,2,1,0
394,0.0,1,1,23.0,1,0,113.275,1,False,False,2,0,2,3,1
395,0.0,3,1,24.0,0,2,16.7,1,False,True,3,0,2,2,1
396,1.0,3,0,22.0,0,0,7.7958,0,False,True,1,1,2,0,0
397,1.0,3,1,31.0,0,0,7.8542,0,False,True,1,1,2,0,1
398,1.0,2,0,46.0,0,0,26.0,0,False,True,1,1,3,2,0
399,1.0,2,0,23.0,0,0,10.5,0,False,True,1,1,2,1,3
400,0.0,2,1,28.0,0,0,12.65,0,False,True,1,1,2,1,1
401,0.0,3,0,39.0,0,0,7.925,0,False,True,1,1,3,1,0
402,1.0,3,0,26.0,0,0,8.05,0,False,True,1,1,2,1,0
403,1.0,3,1,21.0,1,0,9.825,0,False,True,2,0,2,1,1
404,1.0,3,0,28.0,1,0,15.85,0,False,True,2,0,2,2,0
405,1.0,3,1,20.0,0,0,8.6625,0,False,True,1,1,2,1,1
406,1.0,2,0,34.0,1,0,21.0,0,False,True,2,0,2,2,0
407,1.0,3,0,51.0,0,0,7.75,0,False,True,1,1,3,0,0
408,0.0,2,0,3.0,1,1,18.75,0,False,True,3,0,0,2,2
409,1.0,3,0,21.0,0,0,7.775,0,False,True,1,1,2,0,0
410,1.0,3,1,28.0,3,1,25.4667,0,False,True,5,0,2,2,1
411,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
412,1.0,3,0,28.0,0,0,6.8583,0,True,False,1,1,2,0,0
413,0.0,1,1,33.0,1,0,90.0,1,True,False,2,0,2,3,1
414,1.0,2,0,28.0,0,0,0.0,0,False,True,1,1,2,0,0
415,0.0,3,0,44.0,0,0,7.925,0,False,True,1,1,3,1,0
416,1.0,3,1,28.0,0,0,8.05,0,False,True,1,1,2,1,1
417,0.0,2,1,34.0,1,1,32.5,0,False,True,3,0,2,3,1
418,0.0,2,1,18.0,0,2,13.0,0,False,True,3,0,1,1,1
419,1.0,2,0,30.0,0,0,13.0,0,False,True,1,1,2,1,0
420,1.0,3,1,10.0,0,2,24.15,0,False,True,3,0,0,2,1
421,1.0,3,0,28.0,0,0,7.8958,0,False,False,1,1,2,0,0
422,1.0,3,0,21.0,0,0,7.7333,0,True,False,1,1,2,0,0
423,1.0,3,0,29.0,0,0,7.875,0,False,True,1,1,2,0,0
424,1.0,3,1,28.0,1,1,14.4,0,False,True,3,0,2,1,1
425,1.0,3,0,18.0,1,1,20.2125,0,False,True,3,0,1,2,0
426,1.0,3,0,28.0,0,0,7.25,0,False,True,1,1,2,0,0
427,0.0,2,1,28.0,1,0,26.0,0,False,True,2,0,2,2,1
428,0.0,2,1,19.0,0,0,26.0,0,False,True,1,1,2,2,1
429,1.0,3,0,28.0,0,0,7.75,0,True,False,1,1,2,0,0
430,0.0,3,0,32.0,0,0,8.05,1,False,True,1,1,2,1,0
431,0.0,1,0,28.0,0,0,26.55,1,False,True,1,1,2,2,0
432,0.0,3,1,28.0,1,0,16.1,0,False,True,2,0,2,2,1
433,0.0,2,1,42.0,1,0,26.0,0,False,True,2,0,3,2,1
434,1.0,3,0,17.0,0,0,7.125,0,False,True,1,1,1,0,0
435,1.0,1,0,50.0,1,0,55.9,1,False,True,2,0,3,3,0
436,0.0,1,1,14.0,1,2,120.0,1,False,True,4,0,1,3,1
437,1.0,3,1,21.0,2,2,34.375,0,False,True,5,0,2,3,1
438,0.0,2,1,24.0,2,3,18.75,0,False,True,6,0,2,2,1
439,1.0,1,0,64.0,1,4,263.0,1,False,True,6,0,4,3,0
440,1.0,2,0,31.0,0,0,10.5,0,False,True,1,1,2,1,0
441,0.0,2,1,45.0,1,1,26.25,0,False,True,3,0,3,2,1
442,1.0,3,0,20.0,0,0,9.5,0,False,True,1,1,2,1,0
443,1.0,3,0,25.0,1,0,7.775,0,False,True,2,0,2,0,0
444,0.0,2,1,28.0,0,0,13.0,0,False,True,1,1,2,1,1
445,0.0,3,0,28.0,0,0,8.1125,0,False,True,1,1,2,1,0
446,0.0,1,0,4.0,0,2,81.8583,1,False,True,3,0,0,3,2
447,0.0,2,1,13.0,0,1,19.5,0,False,True,2,0,1,2,1
448,0.0,1,0,34.0,0,0,26.55,0,False,True,1,1,2,2,0
449,0.0,3,1,5.0,2,1,19.2583,0,False,False,4,0,0,2,1
450,0.0,1,0,52.0,0,0,30.5,1,False,True,1,1,3,2,3
451,1.0,2,0,36.0,1,2,27.75,0,False,True,4,0,3,2,0
452,1.0,3,0,28.0,1,0,19.9667,0,False,True,2,0,2,2,0
453,1.0,1,0,30.0,0,0,27.75,1,False,False,1,1,2,2,0
454,0.0,1,0,49.0,1,0,89.1042,1,False,False,2,0,3,3,0
455,1.0,3,0,28.0,0,0,8.05,0,False,True,1,1,2,1,0
456,0.0,3,0,29.0,0,0,7.8958,0,False,False,1,1,2,0,0
457,1.0,1,0,65.0,0,0,26.55,1,False,True,1,1,4,2,0
458,0.0,1,1,28.0,1,0,51.8625,1,False,True,2,0,2,3,1
459,0.0,2,1,50.0,0,0,10.5,0,False,True,1,1,3,1,1
460,1.0,3,0,28.0,0,0,7.75,0,True,False,1,1,2,0,0
461,0.0,1,0,48.0,0,0,26.55,1,False,True,1,1,3,2,0
462,1.0,3,0,34.0,0,0,8.05,0,False,True,1,1,2,1,0
463,1.0,1,0,47.0,0,0,38.5,1,False,True,1,1,3,3,0
464,1.0,2,0,48.0,0,0,13.0,0,False,True,1,1,3,1,0
465,1.0,3,0,28.0,0,0,8.05,0,False,True,1,1,2,1,0
466,1.0,3,0,38.0,0,0,7.05,0,False,True,1,1,3,0,0
467,1.0,2,0,28.0,0,0,0.0,0,False,True,1,1,2,0,0
468,1.0,1,0,56.0,0,0,26.55,0,False,True,1,1,3,2,0
469,1.0,3,0,28.0,0,0,7.725,0,True,False,1,1,2,0,0
470,0.0,3,1,0.75,2,1,19.2583,0,False,False,4,0,0,2,1
471,1.0,3,0,28.0,0,0,7.25,0,False,True,1,1,2,0,0
472,1.0,3,0,38.0,0,0,8.6625,0,False,True,1,1,3,1,0
473,0.0,2,1,33.0,1,2,27.75,0,False,True,4,0,2,2,1
474,0.0,2,1,23.0,0,0,13.7917,1,False,False,1,1,2,1,1
475,1.0,3,1,22.0,0,0,9.8375,0,False,True,1,1,2,1,1
476,1.0,1,0,28.0,0,0,52.0,1,False,True,1,1,2,3,0
477,1.0,2,0,34.0,1,0,21.0,0,False,True,2,0,2,2,0
478,1.0,3,0,29.0,1,0,7.0458,0,False,True,2,0,2,0,0
479,1.0,3,0,22.0,0,0,7.5208,0,False,True,1,1,2,0,0
480,0.0,3,1,2.0,0,1,12.2875,0,False,True,2,0,0,1,1
481,1.0,3,0,9.0,5,2,46.9,0,False,True,8,0,0,3,2
482,1.0,2,0,28.0,0,0,0.0,0,False,True,1,1,2,0,0
483,1.0,3,0,50.0,0,0,8.05,0,False,True,1,1,3,1,0
484,0.0,3,1,63.0,0,0,9.5875,0,False,True,1,1,4,1,1
485,0.0,1,0,25.0,1,0,91.0792,1,False,False,2,0,2,3,0
486,1.0,3,1,28.0,3,1,25.4667,0,False,True,5,0,2,2,1
487,0.0,1,1,35.0,1,0,90.0,1,False,True,2,0,2,3,1
488,1.0,1,0,58.0,0,0,29.7,1,False,False,1,1,3,2,0
489,1.0,3,0,30.0,0,0,8.05,0,False,True,1,1,2,1,0
490,0.0,3,0,9.0,1,1,15.9,0,False,True,3,0,0,2,2
491,1.0,3,0,28.0,1,0,19.9667,0,False,True,2,0,2,2,0
492,1.0,3,0,21.0,0,0,7.25,0,False,True,1,1,2,0,0
493,1.0,1,0,55.0,0,0,30.5,1,False,True,1,1,3,2,0
494,1.0,1,0,71.0,0,0,49.5042,0,False,False,1,1,4,3,0
495,1.0,3,0,21.0,0,0,8.05,0,False,True,1,1,2,1,0
496,1.0,3,0,28.0,0,0,14.4583,0,False,False,1,1,2,2,0
497,0.0,1,1,54.0,1,0,78.2667,1,False,False,2,0,3,3,1
498,1.0,3,0,28.0,0,0,15.1,0,False,True,1,1,2,2,0
499,1.0,1,1,25.0,1,2,151.55,1,False,True,4,0,2,3,1
500,1.0,3,0,24.0,0,0,7.7958,0,False,True,1,1,2,0,0
501,1.0,3,0,17.0,0,0,8.6625,0,False,True,1,1,1,1,0
502,1.0,3,1,21.0,0,0,7.75,0,True,False,1,1,2,0,1
503,1.0,3,1,28.0,0,0,7.6292,0,True,False,1,1,2,0,1
504,1.0,3,1,37.0,0,0,9.5875,0,False,True,1,1,3,1,1
505,0.0,1,1,16.0,0,0,86.5,1,False,True,1,1,1,3,1
506,1.0,1,0,18.0,1,0,108.9,1,False,False,2,0,1,3,0
507,0.0,2,1,33.0,0,2,26.0,0,False,True,3,0,2,2,1
508,0.0,1,0,28.0,0,0,26.55,0,False,True,1,1,2,2,0
509,1.0,3,0,28.0,0,0,22.525,0,False,True,1,1,2,2,0
510,0.0,3,0,26.0,0,0,56.4958,0,False,True,1,1,2,3,0
511,0.0,3,0,29.0,0,0,7.75,0,True,False,1,1,2,0,0
512,1.0,3,0,28.0,0,0,8.05,0,False,True,1,1,2,1,0
513,0.0,1,0,36.0,0,0,26.2875,1,False,True,1,1,3,2,0
514,0.0,1,1,54.0,1,0,59.4,0,False,False,2,0,3,3,1
515,1.0,3,0,24.0,0,0,7.4958,0,False,True,1,1,2,0,0
516,1.0,1,0,47.0,0,0,34.0208,1,False,True,1,1,3,3,0
517,0.0,2,1,34.0,0,0,10.5,1,False,True,1,1,2,1,1
518,1.0,3,0,28.0,0,0,24.15,0,True,False,1,1,2,2,0
519,0.0,2,1,36.0,1,0,26.0,0,False,True,2,0,3,2,1
520,1.0,3,0,32.0,0,0,7.8958,0,False,True,1,1,2,0,0
521,0.0,1,1,30.0,0,0,93.5,1,False,True,1,1,2,3,1
522,1.0,3,0,22.0,0,0,7.8958,0,False,True,1,1,2,0,0
523,1.0,3,0,28.0,0,0,7.225,0,False,False,1,1,2,0,0
524,0.0,1,1,44.0,0,1,57.9792,1,False,False,2,0,3,3,1
525,1.0,3,0,28.0,0,0,7.2292,0,False,False,1,1,2,0,0
526,1.0,3,0,40.5,0,0,7.75,0,True,False,1,1,3,0,0
527,0.0,2,1,50.0,0,0,10.5,0,False,True,1,1,3,1,1
528,1.0,1,0,28.0,0,0,221.7792,1,False,True,1,1,2,3,0
529,1.0,3,0,39.0,0,0,7.925,0,False,True,1,1,3,1,0
530,1.0,2,0,23.0,2,1,11.5,0,False,True,4,0,2,1,0
531,0.0,2,1,2.0,1,1,26.0,0,False,True,3,0,0,2,1
532,1.0,3,0,28.0,0,0,7.2292,0,False,False,1,1,2,0,0
533,1.0,3,0,17.0,1,1,7.2292,0,False,False,3,0,1,0,0
534,0.0,3,1,28.0,0,2,22.3583,0,False,False,3,0,2,2,1
535,1.0,3,1,30.0,0,0,8.6625,0,False,True,1,1,2,1,1
536,0.0,2,1,7.0,0,2,26.25,0,False,True,3,0,0,2,1
537,1.0,1,0,45.0,0,0,26.55,1,False,True,1,1,3,2,3
538,0.0,1,1,30.0,0,0,106.425,0,False,False,1,1,2,3,1
539,1.0,3,0,28.0,0,0,14.5,0,False,True,1,1,2,2,0
540,0.0,1,1,22.0,0,2,49.5,1,False,False,3,0,2,3,1
541,0.0,1,1,36.0,0,2,71.0,1,False,True,3,0,3,3,1
542,1.0,3,1,9.0,4,2,31.275,0,False,True,7,0,0,2,1
543,1.0,3,1,11.0,4,2,31.275,0,False,True,7,0,0,2,1
544,0.0,2,0,32.0,1,0,26.0,0,False,True,2,0,2,2,0
545,1.0,1,0,50.0,1,0,106.425,1,False,False,2,0,3,3,0
546,1.0,1,0,64.0,0,0,26.0,0,False,True,1,1,4,2,0
547,0.0,2,1,19.0,1,0,26.0,0,False,True,2,0,2,2,1
548,0.0,2,0,28.0,0,0,13.8625,0,False,False,1,1,2,1,0
549,1.0,3,0,33.0,1,1,20.525,0,False,True,3,0,2,2,0
550,0.0,2,0,8.0,1,1,36.75,0,False,True,3,0,0,3,2
551,0.0,1,0,17.0,0,2,110.8833,1,False,False,3,0,1,3,0
552,1.0,2,0,27.0,0,0,26.0,0,False,True,1,1,2,2,0
553,1.0,3,0,28.0,0,0,7.8292,0,True,False,1,1,2,0,0
554,0.0,3,0,22.0,0,0,7.225,0,False,False,1,1,2,0,0
555,0.0,3,1,22.0,0,0,7.775,0,False,True,1,1,2,0,1
556,1.0,1,0,62.0,0,0,26.55,0,False,True,1,1,4,2,0
557,0.0,1,1,48.0,1,0,39.6,1,False,False,2,0,3,3,1
558,1.0,1,0,28.0,0,0,227.525,0,False,False,1,1,2,3,0
559,0.0,1,1,39.0,1,1,79.65,1,False,True,3,0,3,3,1
560,0.0,3,1,36.0,1,0,17.4,0,False,True,2,0,3,2,1
561,1.0,3,0,28.0,0,0,7.75,0,True,False,1,1,2,0,0
562,1.0,3,0,40.0,0,0,7.8958,0,False,True,1,1,3,0,0
563,1.0,2,0,28.0,0,0,13.5,0,False,True,1,1,2,1,0
564,1.0,3,0,28.0,0,0,8.05,0,False,True,1,1,2,1,0
565,1.0,3,1,28.0,0,0,8.05,0,False,True,1,1,2,1,1
566,1.0,3,0,24.0,2,0,24.15,0,False,True,3,0,2,2,0
567,1.0,3,0,19.0,0,0,7.8958,0,False,True,1,1,2,0,0
568,1.0,3,1,29.0,0,4,21.075,0,False,True,5,0,2,2,1
569,1.0,3,0,28.0,0,0,7.2292,0,False,False,1,1,2,0,0
570,0.0,3,0,32.0,0,0,7.8542,0,False,True,1,1,2,0,0
571,0.0,2,0,62.0,0,0,10.5,0,False,True,1,1,4,1,0
572,0.0,1,1,53.0,2,0,51.4792,1,False,True,3,0,3,3,1
573,0.0,1,0,36.0,0,0,26.3875,1,False,True,1,1,3,2,0
574,0.0,3,1,28.0,0,0,7.75,0,True,False,1,1,2,0,1
575,1.0,3,0,16.0,0,0,8.05,0,False,True,1,1,1,1,0
576,1.0,3,0,19.0,0,0,14.5,0,False,True,1,1,2,2,0
577,0.0,2,1,34.0,0,0,13.0,0,False,True,1,1,2,1,1
578,0.0,1,1,39.0,1,0,55.9,1,False,True,2,0,3,3,1
579,1.0,3,1,28.0,1,0,14.4583,0,False,False,2,0,2,2,1
580,0.0,3,0,32.0,0,0,7.925,0,False,True,1,1,2,1,0
581,0.0,2,1,25.0,1,1,30.0,0,False,True,3,0,2,2,1
582,0.0,1,1,39.0,1,1,110.8833,1,False,False,3,0,3,3,1
583,1.0,2,0,54.0,0,0,26.0,0,False,True,1,1,3,2,0
584,1.0,1,0,36.0,0,0,40.125,1,False,False,1,1,3,3,0
585,1.0,3,0,28.0,0,0,8.7125,0,False,False,1,1,2,1,0
586,0.0,1,1,18.0,0,2,79.65,1,False,True,3,0,1,3,1
587,1.0,2,0,47.0,0,0,15.0,0,False,True,1,1,3,2,0
588,0.0,1,0,60.0,1,1,79.2,1,False,False,3,0,3,3,0
589,1.0,3,0,22.0,0,0,8.05,0,False,True,1,1,2,1,0
590,1.0,3,0,28.0,0,0,8.05,0,False,True,1,1,2,1,0
591,1.0,3,0,35.0,0,0,7.125,0,False,True,1,1,2,0,0
592,0.0,1,1,52.0,1,0,78.2667,1,False,False,2,0,3,3,1
593,1.0,3,0,47.0,0,0,7.25,0,False,True,1,1,3,0,0
594,1.0,3,1,28.0,0,2,7.75,0,True,False,3,0,2,0,1
595,1.0,2,0,37.0,1,0,26.0,0,False,True,2,0,3,2,0
596,1.0,3,0,36.0,1,1,24.15,0,False,True,3,0,3,2,0
597,0.0,2,1,28.0,0,0,33.0,0,False,True,1,1,2,3,1
598,1.0,3,0,49.0,0,0,0.0,0,False,True,1,1,3,0,0
599,1.0,3,0,28.0,0,0,7.225,0,False,False,1,1,2,0,0
600,0.0,1,0,49.0,1,0,56.9292,1,False,False,2,0,3,3,3
601,0.0,2,1,24.0,2,1,27.0,0,False,True,4,0,2,2,1
602,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
603,1.0,1,0,28.0,0,0,42.4,0,False,True,1,1,2,3,0
604,1.0,3,0,44.0,0,0,8.05,0,False,True,1,1,3,1,0
605,0.0,1,0,35.0,0,0,26.55,0,False,False,1,1,2,2,0
606,1.0,3,0,36.0,1,0,15.55,0,False,True,2,0,3,2,0
607,1.0,3,0,30.0,0,0,7.8958,0,False,True,1,1,2,0,0
608,0.0,1,0,27.0,0,0,30.5,0,False,True,1,1,2,2,0
609,0.0,2,1,22.0,1,2,41.5792,0,False,False,4,0,2,3,1
610,0.0,1,1,40.0,0,0,153.4625,1,False,True,1,1,3,3,1
611,1.0,3,1,39.0,1,5,31.275,0,False,True,7,0,3,2,1
612,1.0,3,0,28.0,0,0,7.05,0,False,True,1,1,2,0,0
613,0.0,3,1,28.0,1,0,15.5,0,True,False,2,0,2,2,1
614,1.0,3,0,28.0,0,0,7.75,0,True,False,1,1,2,0,0
615,1.0,3,0,35.0,0,0,8.05,0,False,True,1,1,2,1,0
616,0.0,2,1,24.0,1,2,65.0,0,False,True,4,0,2,3,1
617,1.0,3,0,34.0,1,1,14.4,0,False,True,3,0,2,1,0
618,1.0,3,1,26.0,1,0,16.1,0,False,True,2,0,2,2,1
619,0.0,2,1,4.0,2,1,39.0,1,False,True,4,0,0,3,1
620,1.0,2,0,26.0,0,0,10.5,0,False,True,1,1,2,1,0
621,1.0,3,0,27.0,1,0,14.4542,0,False,False,2,0,2,1,0
622,0.0,1,0,42.0,1,0,52.5542,1,False,True,2,0,3,3,0
623,0.0,3,0,20.0,1,1,15.7417,0,False,False,3,0,2,2,0
624,1.0,3,0,21.0,0,0,7.8542,0,False,True,1,1,2,0,0
625,1.0,3,0,21.0,0,0,16.1,0,False,True,1,1,2,2,0
626,1.0,1,0,61.0,0,0,32.3208,1,False,True,1,1,4,3,0
627,1.0,2,0,57.0,0,0,12.35,0,True,False,1,1,3,1,3
628,0.0,1,1,21.0,0,0,77.9583,1,False,True,1,1,2,3,1
629,1.0,3,0,26.0,0,0,7.8958,0,False,True,1,1,2,0,0
630,1.0,3,0,28.0,0,0,7.7333,0,True,False,1,1,2,0,0
631,0.0,1,0,80.0,0,0,30.0,1,False,True,1,1,4,2,0
632,1.0,3,0,51.0,0,0,7.0542,0,False,True,1,1,3,0,0
633,0.0,1,0,32.0,0,0,30.5,1,False,False,1,1,2,2,3
634,1.0,1,0,28.0,0,0,0.0,0,False,True,1,1,2,0,0
635,1.0,3,1,9.0,3,2,27.9,0,False,True,6,0,0,2,1
636,0.0,2,1,28.0,0,0,13.0,0,False,True,1,1,2,1,1
637,1.0,3,0,32.0,0,0,7.925,0,False,True,1,1,2,1,0
638,1.0,2,0,31.0,1,1,26.25,0,False,True,3,0,2,2,0
639,1.0,3,1,41.0,0,5,39.6875,0,False,True,6,0,3,3,1
640,1.0,3,0,28.0,1,0,16.1,0,False,True,2,0,2,2,0
641,1.0,3,0,20.0,0,0,7.8542,0,False,True,1,1,2,0,0
642,0.0,1,1,24.0,0,0,69.3,1,False,False,1,1,2,3,1
643,1.0,3,1,2.0,3,2,27.9,0,False,True,6,0,0,2,1
644,0.0,3,0,28.0,0,0,56.4958,0,False,True,1,1,2,3,0
645,0.0,3,1,0.75,2,1,19.2583,0,False,False,4,0,0,2,1
646,0.0,1,0,48.0,1,0,76.7292,1,False,False,2,0,3,3,0
647,1.0,3,0,19.0,0,0,7.8958,0,False,True,1,1,2,0,0
648,0.0,1,0,56.0,0,0,35.5,1,False,False,1,1,3,3,3
649,1.0,3,0,28.0,0,0,7.55,0,False,True,1,1,2,0,0
650,0.0,3,1,23.0,0,0,7.55,0,False,True,1,1,2,0,1
651,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
652,0.0,2,1,18.0,0,1,23.0,0,False,True,2,0,1,2,1
653,1.0,3,0,21.0,0,0,8.4333,0,False,True,1,1,2,1,0
654,0.0,3,1,28.0,0,0,7.8292,0,True,False,1,1,2,0,1
655,1.0,3,1,18.0,0,0,6.75,0,True,False,1,1,1,0,1
656,1.0,2,0,24.0,2,0,73.5,0,False,True,3,0,2,3,0
657,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
658,1.0,3,1,32.0,1,1,15.5,0,True,False,3,0,2,2,1
659,1.0,2,0,23.0,0,0,13.0,0,False,True,1,1,2,1,0
660,1.0,1,0,58.0,0,2,113.275,1,False,False,3,0,3,3,0
661,0.0,1,0,50.0,2,0,133.65,0,False,True,3,0,3,3,3
662,1.0,3,0,40.0,0,0,7.225,0,False,False,1,1,3,0,0
663,1.0,1,0,47.0,0,0,25.5875,1,False,True,1,1,3,2,0
664,1.0,3,0,36.0,0,0,7.4958,0,False,True,1,1,3,0,0
665,0.0,3,0,20.0,1,0,7.925,0,False,True,2,0,2,1,0
666,1.0,2,0,32.0,2,0,73.5,0,False,True,3,0,2,3,0
667,1.0,2,0,25.0,0,0,13.0,0,False,True,1,1,2,1,0
668,1.0,3,0,28.0,0,0,7.775,0,False,True,1,1,2,0,0
669,1.0,3,0,43.0,0,0,8.05,0,False,True,1,1,3,1,0
670,0.0,1,1,28.0,1,0,52.0,1,False,True,2,0,2,3,1
671,0.0,2,1,40.0,1,1,39.0,0,False,True,3,0,3,3,1
672,1.0,1,0,31.0,1,0,52.0,1,False,True,2,0,2,3,0
673,1.0,2,0,70.0,0,0,10.5,0,False,True,1,1,4,1,0
674,0.0,2,0,31.0,0,0,13.0,0,False,True,1,1,2,1,0
675,1.0,2,0,28.0,0,0,0.0,0,False,True,1,1,2,0,0
676,1.0,3,0,18.0,0,0,7.775,0,False,True,1,1,1,0,0
677,1.0,3,0,24.5,0,0,8.05,0,False,True,1,1,2,1,0
678,0.0,3,1,18.0,0,0,9.8417,0,False,True,1,1,1,1,1
679,1.0,3,1,43.0,1,6,46.9,0,False,True,8,0,3,3,1
680,0.0,1,0,36.0,0,1,512.3292,1,False,False,2,0,3,3,0
681,1.0,3,1,28.0,0,0,8.1375,0,True,False,1,1,2,1,1
682,0.0,1,0,27.0,0,0,76.7292,1,False,False,1,1,2,3,0
683,1.0,3,0,20.0,0,0,9.225,0,False,True,1,1,2,1,0
684,1.0,3,0,14.0,5,2,46.9,0,False,True,8,0,1,3,0
685,1.0,2,0,60.0,1,1,39.0,0,False,True,3,0,3,3,0
686,1.0,2,0,25.0,1,2,41.5792,0,False,False,4,0,2,3,0
687,1.0,3,0,14.0,4,1,39.6875,0,False,True,6,0,1,3,0
688,1.0,3,0,19.0,0,0,10.1708,0,False,True,1,1,2,1,0
689,1.0,3,0,18.0,0,0,7.7958,0,False,True,1,1,1,0,0
690,0.0,1,1,15.0,0,1,211.3375,1,False,True,2,0,1,3,1
691,0.0,1,0,31.0,1,0,57.0,1,False,True,2,0,2,3,0
692,0.0,3,1,4.0,0,1,13.4167,0,False,False,2,0,0,1,1
693,0.0,3,0,28.0,0,0,56.4958,0,False,True,1,1,2,3,0
694,1.0,3,0,25.0,0,0,7.225,0,False,False,1,1,2,0,0
695,1.0,1,0,60.0,0,0,26.55,0,False,True,1,1,3,2,3
696,1.0,2,0,52.0,0,0,13.5,0,False,True,1,1,3,1,0
697,1.0,3,0,44.0,0,0,8.05,0,False,True,1,1,3,1,0
698,0.0,3,1,28.0,0,0,7.7333,0,True,False,1,1,2,0,1
699,1.0,1,0,49.0,1,1,110.8833,1,False,False,3,0,3,3,0
700,1.0,3,0,42.0,0,0,7.65,1,False,True,1,1,3,0,0
701,0.0,1,1,18.0,1,0,227.525,1,False,False,2,0,1,3,1
702,0.0,1,0,35.0,0,0,26.2875,1,False,True,1,1,2,2,0
703,1.0,3,1,18.0,0,1,14.4542,0,False,False,2,0,1,1,1
704,1.0,3,0,25.0,0,0,7.7417,0,True,False,1,1,2,0,0
705,1.0,3,0,26.0,1,0,7.8542,0,False,True,2,0,2,0,0
706,1.0,2,0,39.0,0,0,26.0,0,False,True,1,1,3,2,0
707,0.0,2,1,45.0,0,0,13.5,0,False,True,1,1,3,1,1
708,0.0,1,0,42.0,0,0,26.2875,1,False,True,1,1,3,2,0
709,0.0,1,1,22.0,0,0,151.55,0,False,True,1,1,2,3,1
710,0.0,3,0,28.0,1,1,15.2458,0,False,False,3,0,2,2,2
711,0.0,1,1,24.0,0,0,49.5042,1,False,False,1,1,2,3,1
712,1.0,1,0,28.0,0,0,26.55,1,False,True,1,1,2,2,0
713,0.0,1,0,48.0,1,0,52.0,1,False,True,2,0,3,3,0
714,1.0,3,0,29.0,0,0,9.4833,0,False,True,1,1,2,1,0
715,1.0,2,0,52.0,0,0,13.0,0,False,True,1,1,3,1,0
716,1.0,3,0,19.0,0,0,7.65,1,False,True,1,1,2,0,0
717,0.0,1,1,38.0,0,0,227.525,1,False,False,1,1,3,3,1
718,0.0,2,1,27.0,0,0,10.5,1,False,True,1,1,2,1,1
719,1.0,3,0,28.0,0,0,15.5,0,True,False,1,1,2,2,0
720,1.0,3,0,33.0,0,0,7.775,0,False,True,1,1,2,0,0
721,0.0,2,1,6.0,0,1,33.0,0,False,True,2,0,0,3,1
722,1.0,3,0,17.0,1,0,7.0542,0,False,True,2,0,1,0,0
723,1.0,2,0,34.0,0,0,13.0,0,False,True,1,1,2,1,0
